Comment,Designator,Footprint,LCSC Part #
"Pad","P31","PAD-TH",""
"Pad","P32","PAD-TH",""
"Pad","P33","PAD-TH",""
"Pad","P34","PAD-TH",""
"Pad","P35","PAD-TH",""
"Pad","P36","PAD-TH",""
"Pad","P37","PAD-TH",""
"Pad","P38","PAD-TH",""
"Pad","P39","PAD-TH",""
"Pad","P40","PAD-TH",""
"Pad","P41","PAD-TH",""
"Pad","P42","PAD-TH",""
"Pad","P43","PAD-TH",""
"Pad","P44","PAD-TH",""
"Pad","P45","PAD-TH",""
"Pad","P46","PAD-TH",""
"Pad","P47","PAD-TH",""
"Pad","P48","PAD-TH",""
"Pad","P49","PAD-TH",""
"Pad","P50","PAD-TH",""
"Pad","P51","PAD-TH",""
"Pad","P52","PAD-TH",""
"Pad","P53","PAD-TH",""
"Pad","P54","PAD-TH",""
"Pad","P55","PAD-TH",""
"Pad","P56","PAD-TH",""
"Pad","P57","PAD-TH",""
"Pad","P58","PAD-TH",""
"Pad","P59","PAD-TH",""
"Pad","P60","PAD-TH",""
"Pad","P61","PAD-TH",""
"Pad","P62","PAD-TH",""
"Pad","P63","PAD-TH",""
"Pad","P64","PAD-TH",""
"Pad","P65","PAD-TH",""
"Pad","P66","PAD-TH",""
"Pad","P67","PAD-TH",""
"Pad","P68","PAD-TH",""
"Pad","P69","PAD-TH",""
"Pad","P70","PAD-TH",""
"Pad","P71","PAD-TH",""
"Pad","P72","PAD-TH",""
"Pad","P73","PAD-TH",""
"Pad","P74","PAD-TH",""
"Pad","P75","PAD-TH",""
"Pad","P85","PAD-TH",""
"Pad","P86","PAD-TH",""
"Pad","P87","PAD-TH",""
"ISL9V3040D3S","Q1","DPAK","C462128"
"ISL9V3040D3S","Q2","DPAK","C462128"
"ISL9V3040D3S","Q3","DPAK","C462128"
"ISL9V3040D3S","Q4","DPAK","C462128"
"VND14NV04TR-E","Q5","DPAK","C155605"
"VND14NV04TR-E","Q6","DPAK","C155605"
"2N7002","Q7","SOT-23","C8545"
"2N7002","Q8","SOT-23","C8545"
"2N7002","Q9","SOT-23","C8545"
"VND14NV04TR-E","Q10","DPAK","C155605"
"470","R1","R0603-4","C25510"
"5.1k","R2","R0603","C23186"
"Jumper-Pad-Pad","R3","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R4","PAD-0805-PAD"," C17477"
"100k","R5","R0603","C25803"
"10k","R6","R0603-4","C29718"
"20k","R7","R0603-4","C12004"
"Jumper-Pad-Pad","R8","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R9","PAD-0805-PAD"," C17477"
"DNP","R10","R0603",""
"DNP","R11","R0603",""
"Jumper-Pad-Pad","R12","PAD-0805-PAD"," C17477"
"20k","R13","R0603","C4184"
"DNP","R14","R0603",""
"DNP","R15","R0603",""
"20k","R16","R0603-4","C12004"
"Jumper-Pad-Pad","R17","PAD-0805-PAD"," C17477"
"DNP","R18","R0603",""
"DNP","R19","R0603",""
"680k","R20","R0603","C25822"
"680k","R21","R0603","C25822"
"Jumper-Pad-Pad","R22","PAD-0805-PAD"," C17477"
"680k","R23","R0603","C25822"
"680k","R24","R0603","C25822"
"680k","R25","R0603","C25822"
"680k","R26","R0603","C25822"
"Jumper-Pad-Pad","R27","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R28","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R29","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R30","PAD-0805-PAD"," C17477"
"10k","R31","R0603","C25804"
"Jumper-Pad-Pad","R32","PAD-0805-PAD"," C17477"
"10k","R33","R0603","C25804"
"Jumper-Pad-Pad","R34","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R35","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R36","PAD-0805-PAD"," C17477"
"10k","R37","R0603","C25804"
"Jumper-Pad-Pad","R38","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R39","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R40","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R41","PAD-0805-PAD",""
"Jumper-Pad-Pad","R42","PAD-0805-PAD"," C17477"
"10k","R43","R0603","C25804"
"10k","R44","R0603","C25804"
"10k","R45","R0603","C25804"
"Jumper-Pad-Pad","R46","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R47","PAD-0805-PAD"," C17477"
"5.1k","R50","R0603","C23186"
"Jumper-Pad-Pad","R51","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R52","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R53","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R54","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R55","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R56","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R57","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R58","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R59","PAD-0805-PAD"," C17477"
"Jumper-Pad-Pad","R60","PAD-0805-PAD"," C17477"
"22","R61","R0603","C23345"
"22","R62","R0603","C23345"
"22","R63","R0603","C23345"
"22","R64","R0603","C23345"
"DNP","R65","R2512",""
"DNP","R66","R2512",""
"DNP","R67","R2512",""
"DNP","R68","R2512",""
"2.7k","R69","R0603","C13167"
"2.7k","R70","R0603","C13167"
"2.7k","R71","R0603","C13167"
"4.7k","R72","R0603","C23162"
"4.7k","R73","R0603","C23162"
"680k","R74","R0603","C25822"
"680k","R75","R0603","C25822"
"20k","R76","R0603-4","C12004"
"Button_SPST","S1","SMD-2_2.9x3.9x1.7","C115357"
"Button_SPST","S2","SMD-2_2.9x3.9x1.7","C115357"
"LIS2DW12TR","U1","LGA-12_2x2mm_P0.5mm","C189624"
"TLS115_SOIC","U2","PG-DSO-8-43_VIA","C540242"
"MCP6002-xSN","U3","SO8","C7377"
"LPS25HB","U4","HLGA-10","C87898"
"TLS115_SON","U5","HVSON-8-1EP_3x3mm_P0.65mm_EP1.6x2.4mm",""
"TLE9201SG","U6","PG-DSO-12-11_VIA","C2653438"
"TLE9201SG","U7","PG-DSO-12-11_VIA","C2653438"
